date,value,actual,previous_original,previous_revised,revision,indicator,surprise,total_score,zscore_5y
1990-01-06,2347000,2347000,,,,continuing_claims,,0.0,
1990-01-13,2349000,2349000,2347000.0,2347000.0,0.0,continuing_claims,,0.0,
1990-01-20,2407000,2407000,2349000.0,2349000.0,0.0,continuing_claims,,0.0,
1990-01-27,2316000,2316000,2407000.0,2407000.0,0.0,continuing_claims,,0.0,
1990-02-03,2364000,2364000,2316000.0,2316000.0,0.0,continuing_claims,,0.0,
1990-02-10,2323000,2323000,2364000.0,2364000.0,0.0,continuing_claims,,0.0,
1990-02-17,2382000,2382000,2323000.0,2323000.0,0.0,continuing_claims,,0.0,
1990-02-24,2347000,2347000,2382000.0,2382000.0,0.0,continuing_claims,,0.0,
1990-03-03,2385000,2385000,2347000.0,2347000.0,0.0,continuing_claims,,0.0,
1990-03-10,2341000,2341000,2385000.0,2385000.0,0.0,continuing_claims,,0.0,
1990-03-17,2384000,2384000,2341000.0,2341000.0,0.0,continuing_claims,,0.0,
1990-03-24,2344000,2344000,2384000.0,2384000.0,0.0,continuing_claims,,0.0,
1990-03-31,2365000,2365000,2344000.0,2344000.0,0.0,continuing_claims,,0.0,
1990-04-07,2323000,2323000,2365000.0,2365000.0,0.0,continuing_claims,,0.0,
1990-04-14,2410000,2410000,2323000.0,2323000.0,0.0,continuing_claims,,0.0,
1990-04-21,2385000,2385000,2410000.0,2410000.0,0.0,continuing_claims,,0.0,
1990-04-28,2403000,2403000,2385000.0,2385000.0,0.0,continuing_claims,,0.0,
1990-05-05,2374000,2374000,2403000.0,2403000.0,0.0,continuing_claims,,0.0,
1990-05-12,2374000,2374000,2374000.0,2374000.0,0.0,continuing_claims,,0.0,
1990-05-19,2381000,2381000,2374000.0,2374000.0,0.0,continuing_claims,,0.0,
1990-05-26,2431000,2431000,2381000.0,2381000.0,0.0,continuing_claims,,0.0,
1990-06-02,2406000,2406000,2431000.0,2431000.0,0.0,continuing_claims,,0.0,
1990-06-09,2438000,2438000,2406000.0,2406000.0,0.0,continuing_claims,,0.0,
1990-06-16,2402000,2402000,2438000.0,2438000.0,0.0,continuing_claims,,0.0,
1990-06-23,2431000,2431000,2402000.0,2402000.0,0.0,continuing_claims,,0.0,
1990-06-30,2442000,2442000,2431000.0,2431000.0,0.0,continuing_claims,,0.0,
1990-07-07,2487000,2487000,2442000.0,2442000.0,0.0,continuing_claims,,0.0,
1990-07-14,2498000,2498000,2487000.0,2487000.0,0.0,continuing_claims,,0.0,
1990-07-21,2441000,2441000,2498000.0,2498000.0,0.0,continuing_claims,,0.0,
1990-07-28,2461000,2461000,2441000.0,2441000.0,0.0,continuing_claims,,0.0,
1990-08-04,2460000,2460000,2461000.0,2461000.0,0.0,continuing_claims,,0.0,
1990-08-11,2500000,2500000,2460000.0,2460000.0,0.0,continuing_claims,,0.0,
1990-08-18,2537000,2537000,2500000.0,2500000.0,0.0,continuing_claims,,0.0,
1990-08-25,2540000,2540000,2537000.0,2537000.0,0.0,continuing_claims,,0.0,
1990-09-01,2579000,2579000,2540000.0,2540000.0,0.0,continuing_claims,,0.0,
1990-09-08,2585000,2585000,2579000.0,2579000.0,0.0,continuing_claims,,0.0,
1990-09-15,2591000,2591000,2585000.0,2585000.0,0.0,continuing_claims,,0.0,
1990-09-22,2578000,2578000,2591000.0,2591000.0,0.0,continuing_claims,,0.0,
1990-09-29,2644000,2644000,2578000.0,2578000.0,0.0,continuing_claims,,0.0,
1990-10-06,2621000,2621000,2644000.0,2644000.0,0.0,continuing_claims,,0.0,
1990-10-13,2753000,2753000,2621000.0,2621000.0,0.0,continuing_claims,,0.0,
1990-10-20,2722000,2722000,2753000.0,2753000.0,0.0,continuing_claims,,0.0,
1990-10-27,2787000,2787000,2722000.0,2722000.0,0.0,continuing_claims,,0.0,
1990-11-03,2813000,2813000,2787000.0,2787000.0,0.0,continuing_claims,,0.0,
1990-11-10,2789000,2789000,2813000.0,2813000.0,0.0,continuing_claims,,0.0,
1990-11-17,2996000,2996000,2789000.0,2789000.0,0.0,continuing_claims,,0.0,
1990-11-24,2955000,2955000,2996000.0,2996000.0,0.0,continuing_claims,,0.0,
1990-12-01,2918000,2918000,2955000.0,2955000.0,0.0,continuing_claims,,0.0,
1990-12-08,3000000,3000000,2918000.0,2918000.0,0.0,continuing_claims,,0.0,
1990-12-15,2984000,2984000,3000000.0,3000000.0,0.0,continuing_claims,,0.0,
1990-12-22,3001000,3001000,2984000.0,2984000.0,0.0,continuing_claims,,0.0,
1990-12-29,2938000,2938000,3001000.0,3001000.0,0.0,continuing_claims,,0.0,
1991-01-05,3062000,3062000,2938000.0,2938000.0,0.0,continuing_claims,,0.0,
1991-01-12,3111000,3111000,3062000.0,3062000.0,0.0,continuing_claims,,0.0,
1991-01-19,3017000,3017000,3111000.0,3111000.0,0.0,continuing_claims,,0.0,
1991-01-26,3162000,3162000,3017000.0,3017000.0,0.0,continuing_claims,,0.0,
1991-02-02,3228000,3228000,3162000.0,3162000.0,0.0,continuing_claims,,0.0,
1991-02-09,3226000,3226000,3228000.0,3228000.0,0.0,continuing_claims,,0.0,
1991-02-16,3293000,3293000,3226000.0,3226000.0,0.0,continuing_claims,,0.0,
1991-02-23,3304000,3304000,3293000.0,3293000.0,0.0,continuing_claims,,0.0,
1991-03-02,3357000,3357000,3304000.0,3304000.0,0.0,continuing_claims,,0.0,
1991-03-09,3384000,3384000,3357000.0,3357000.0,0.0,continuing_claims,,0.0,
1991-03-16,3448000,3448000,3384000.0,3384000.0,0.0,continuing_claims,,0.0,
1991-03-23,3404000,3404000,3448000.0,3448000.0,0.0,continuing_claims,,0.0,
1991-03-30,3502000,3502000,3404000.0,3404000.0,0.0,continuing_claims,,0.0,
1991-04-06,3493000,3493000,3502000.0,3502000.0,0.0,continuing_claims,,0.0,
1991-04-13,3464000,3464000,3493000.0,3493000.0,0.0,continuing_claims,,0.0,
1991-04-20,3502000,3502000,3464000.0,3464000.0,0.0,continuing_claims,,0.0,
1991-04-27,3474000,3474000,3502000.0,3502000.0,0.0,continuing_claims,,0.0,
1991-05-04,3524000,3524000,3474000.0,3474000.0,0.0,continuing_claims,,0.0,
1991-05-11,3492000,3492000,3524000.0,3524000.0,0.0,continuing_claims,,0.0,
1991-05-18,3459000,3459000,3492000.0,3492000.0,0.0,continuing_claims,,0.0,
1991-05-25,3472000,3472000,3459000.0,3459000.0,0.0,continuing_claims,,0.0,
1991-06-01,3522000,3522000,3472000.0,3472000.0,0.0,continuing_claims,,0.0,
1991-06-08,3439000,3439000,3522000.0,3522000.0,0.0,continuing_claims,,0.0,
1991-06-15,3428000,3428000,3439000.0,3439000.0,0.0,continuing_claims,,0.0,
1991-06-22,3389000,3389000,3428000.0,3428000.0,0.0,continuing_claims,,0.0,
1991-06-29,3356000,3356000,3389000.0,3389000.0,0.0,continuing_claims,,0.0,
1991-07-06,3393000,3393000,3356000.0,3356000.0,0.0,continuing_claims,,0.0,
1991-07-13,3255000,3255000,3393000.0,3393000.0,0.0,continuing_claims,,0.0,
1991-07-20,3276000,3276000,3255000.0,3255000.0,0.0,continuing_claims,,0.0,
1991-07-27,3306000,3306000,3276000.0,3276000.0,0.0,continuing_claims,,0.0,
1991-08-03,3307000,3307000,3306000.0,3306000.0,0.0,continuing_claims,,0.0,
1991-08-10,3314000,3314000,3307000.0,3307000.0,0.0,continuing_claims,,0.0,
1991-08-17,3282000,3282000,3314000.0,3314000.0,0.0,continuing_claims,,0.0,
1991-08-24,3277000,3277000,3282000.0,3282000.0,0.0,continuing_claims,,0.0,
1991-08-31,3279000,3279000,3277000.0,3277000.0,0.0,continuing_claims,,0.0,
1991-09-07,3326000,3326000,3279000.0,3279000.0,0.0,continuing_claims,,0.0,
1991-09-14,3275000,3275000,3326000.0,3326000.0,0.0,continuing_claims,,0.0,
1991-09-21,3294000,3294000,3275000.0,3275000.0,0.0,continuing_claims,,0.0,
1991-09-28,3290000,3290000,3294000.0,3294000.0,0.0,continuing_claims,,0.0,
1991-10-05,3388000,3388000,3290000.0,3290000.0,0.0,continuing_claims,,0.0,
1991-10-12,3237000,3237000,3388000.0,3388000.0,0.0,continuing_claims,,0.0,
1991-10-19,3320000,3320000,3237000.0,3237000.0,0.0,continuing_claims,,0.0,
1991-10-26,3299000,3299000,3320000.0,3320000.0,0.0,continuing_claims,,0.0,
1991-11-02,3336000,3336000,3299000.0,3299000.0,0.0,continuing_claims,,0.0,
1991-11-09,3328000,3328000,3336000.0,3336000.0,0.0,continuing_claims,,0.0,
1991-11-16,3315000,3315000,3328000.0,3328000.0,0.0,continuing_claims,,0.0,
1991-11-23,3226000,3226000,3315000.0,3315000.0,0.0,continuing_claims,,0.0,
1991-11-30,3348000,3348000,3226000.0,3226000.0,0.0,continuing_claims,,0.0,
1991-12-07,3388000,3388000,3348000.0,3348000.0,0.0,continuing_claims,,0.0,
1991-12-14,3405000,3405000,3388000.0,3388000.0,0.0,continuing_claims,,0.0,
1991-12-21,3264000,3264000,3405000.0,3405000.0,0.0,continuing_claims,,0.0,
1991-12-28,3340000,3340000,3264000.0,3264000.0,0.0,continuing_claims,,0.0,
1992-01-04,3410000,3410000,3340000.0,3340000.0,0.0,continuing_claims,,0.0,
1992-01-11,3342000,3342000,3410000.0,3410000.0,0.0,continuing_claims,,0.0,
1992-01-18,3297000,3297000,3342000.0,3342000.0,0.0,continuing_claims,,0.0,
1992-01-25,3364000,3364000,3297000.0,3297000.0,0.0,continuing_claims,,0.0,
1992-02-01,3301000,3301000,3364000.0,3364000.0,0.0,continuing_claims,,0.0,
1992-02-08,3320000,3320000,3301000.0,3301000.0,0.0,continuing_claims,,0.0,
1992-02-15,3260000,3260000,3320000.0,3320000.0,0.0,continuing_claims,,0.0,
1992-02-22,3412000,3412000,3260000.0,3260000.0,0.0,continuing_claims,,0.0,
1992-02-29,3280000,3280000,3412000.0,3412000.0,0.0,continuing_claims,,0.0,
1992-03-07,3288000,3288000,3280000.0,3280000.0,0.0,continuing_claims,,0.0,
1992-03-14,3280000,3280000,3288000.0,3288000.0,0.0,continuing_claims,,0.0,
1992-03-21,3344000,3344000,3280000.0,3280000.0,0.0,continuing_claims,,0.0,
1992-03-28,3336000,3336000,3344000.0,3344000.0,0.0,continuing_claims,,0.0,
1992-04-04,3383000,3383000,3336000.0,3336000.0,0.0,continuing_claims,,0.0,
1992-04-11,3288000,3288000,3383000.0,3383000.0,0.0,continuing_claims,,0.0,
1992-04-18,3339000,3339000,3288000.0,3288000.0,0.0,continuing_claims,,0.0,
1992-04-25,3365000,3365000,3339000.0,3339000.0,0.0,continuing_claims,,0.0,
1992-05-02,3397000,3397000,3365000.0,3365000.0,0.0,continuing_claims,,0.0,
1992-05-09,3354000,3354000,3397000.0,3397000.0,0.0,continuing_claims,,0.0,
1992-05-16,3296000,3296000,3354000.0,3354000.0,0.0,continuing_claims,,0.0,
1992-05-23,3285000,3285000,3296000.0,3296000.0,0.0,continuing_claims,,0.0,
1992-05-30,3392000,3392000,3285000.0,3285000.0,0.0,continuing_claims,,0.0,
1992-06-06,3265000,3265000,3392000.0,3392000.0,0.0,continuing_claims,,0.0,
1992-06-13,3270000,3270000,3265000.0,3265000.0,0.0,continuing_claims,,0.0,
1992-06-20,3284000,3284000,3270000.0,3270000.0,0.0,continuing_claims,,0.0,
1992-06-27,3340000,3340000,3284000.0,3284000.0,0.0,continuing_claims,,0.0,
1992-07-04,3212000,3212000,3340000.0,3340000.0,0.0,continuing_claims,,0.0,
1992-07-11,3103000,3103000,3212000.0,3212000.0,0.0,continuing_claims,,0.0,
1992-07-18,3238000,3238000,3103000.0,3103000.0,0.0,continuing_claims,,0.0,
1992-07-25,3318000,3318000,3238000.0,3238000.0,0.0,continuing_claims,,0.0,
1992-08-01,3467000,3467000,3318000.0,3318000.0,0.0,continuing_claims,,0.0,
1992-08-08,3211000,3211000,3467000.0,3467000.0,0.0,continuing_claims,,0.0,
1992-08-15,3210000,3210000,3211000.0,3211000.0,0.0,continuing_claims,,0.0,
1992-08-22,3188000,3188000,3210000.0,3210000.0,0.0,continuing_claims,,0.0,
1992-08-29,3175000,3175000,3188000.0,3188000.0,0.0,continuing_claims,,0.0,
1992-09-05,3167000,3167000,3175000.0,3175000.0,0.0,continuing_claims,,0.0,
1992-09-12,3261000,3261000,3167000.0,3167000.0,0.0,continuing_claims,,0.0,
1992-09-19,3195000,3195000,3261000.0,3261000.0,0.0,continuing_claims,,0.0,
1992-09-26,3194000,3194000,3195000.0,3195000.0,0.0,continuing_claims,,0.0,
1992-10-03,3121000,3121000,3194000.0,3194000.0,0.0,continuing_claims,,0.0,
1992-10-10,3072000,3072000,3121000.0,3121000.0,0.0,continuing_claims,,0.0,
1992-10-17,3083000,3083000,3072000.0,3072000.0,0.0,continuing_claims,,0.0,
1992-10-24,3063000,3063000,3083000.0,3083000.0,0.0,continuing_claims,,0.0,
1992-10-31,2973000,2973000,3063000.0,3063000.0,0.0,continuing_claims,,0.0,
1992-11-07,3017000,3017000,2973000.0,2973000.0,0.0,continuing_claims,,0.0,
1992-11-14,2962000,2962000,3017000.0,3017000.0,0.0,continuing_claims,,0.0,
1992-11-21,2906000,2906000,2962000.0,2962000.0,0.0,continuing_claims,,0.0,
1992-11-28,2911000,2911000,2906000.0,2906000.0,0.0,continuing_claims,,0.0,
1992-12-05,2918000,2918000,2911000.0,2911000.0,0.0,continuing_claims,,0.0,
1992-12-12,2807000,2807000,2918000.0,2918000.0,0.0,continuing_claims,,0.0,
1992-12-19,2770000,2770000,2807000.0,2807000.0,0.0,continuing_claims,,0.0,
1992-12-26,2800000,2800000,2770000.0,2770000.0,0.0,continuing_claims,,0.0,
1993-01-02,2729000,2729000,2800000.0,2800000.0,0.0,continuing_claims,,0.0,
1993-01-09,2697000,2697000,2729000.0,2729000.0,0.0,continuing_claims,,0.0,
1993-01-16,2749000,2749000,2697000.0,2697000.0,0.0,continuing_claims,,0.0,
1993-01-23,2727000,2727000,2749000.0,2749000.0,0.0,continuing_claims,,0.0,
1993-01-30,2663000,2663000,2727000.0,2727000.0,0.0,continuing_claims,,0.0,
1993-02-06,2645000,2645000,2663000.0,2663000.0,0.0,continuing_claims,,0.0,
1993-02-13,2628000,2628000,2645000.0,2645000.0,0.0,continuing_claims,,0.0,
1993-02-20,2646000,2646000,2628000.0,2628000.0,0.0,continuing_claims,,0.0,
1993-02-27,2645000,2645000,2646000.0,2646000.0,0.0,continuing_claims,,0.0,
1993-03-06,2683000,2683000,2645000.0,2645000.0,0.0,continuing_claims,,0.0,
1993-03-13,2618000,2618000,2683000.0,2683000.0,0.0,continuing_claims,,0.0,
1993-03-20,2724000,2724000,2618000.0,2618000.0,0.0,continuing_claims,,0.0,
1993-03-27,2725000,2725000,2724000.0,2724000.0,0.0,continuing_claims,,0.0,
1993-04-03,2729000,2729000,2725000.0,2725000.0,0.0,continuing_claims,,0.0,
1993-04-10,2781000,2781000,2729000.0,2729000.0,0.0,continuing_claims,,0.0,
1993-04-17,2800000,2800000,2781000.0,2781000.0,0.0,continuing_claims,,0.0,
1993-04-24,2792000,2792000,2800000.0,2800000.0,0.0,continuing_claims,,0.0,
1993-05-01,2747000,2747000,2792000.0,2792000.0,0.0,continuing_claims,,0.0,
1993-05-08,2820000,2820000,2747000.0,2747000.0,0.0,continuing_claims,,0.0,
1993-05-15,2772000,2772000,2820000.0,2820000.0,0.0,continuing_claims,,0.0,
1993-05-22,2816000,2816000,2772000.0,2772000.0,0.0,continuing_claims,,0.0,
1993-05-29,2737000,2737000,2816000.0,2816000.0,0.0,continuing_claims,,0.0,
1993-06-05,2808000,2808000,2737000.0,2737000.0,0.0,continuing_claims,,0.0,
1993-06-12,2836000,2836000,2808000.0,2808000.0,0.0,continuing_claims,,0.0,
1993-06-19,2857000,2857000,2836000.0,2836000.0,0.0,continuing_claims,,0.0,
1993-06-26,2747000,2747000,2857000.0,2857000.0,0.0,continuing_claims,,0.0,
1993-07-03,2724000,2724000,2747000.0,2747000.0,0.0,continuing_claims,,0.0,
1993-07-10,2778000,2778000,2724000.0,2724000.0,0.0,continuing_claims,,0.0,
1993-07-17,2766000,2766000,2778000.0,2778000.0,0.0,continuing_claims,,0.0,
1993-07-24,2803000,2803000,2766000.0,2766000.0,0.0,continuing_claims,,0.0,
1993-07-31,2843000,2843000,2803000.0,2803000.0,0.0,continuing_claims,,0.0,
1993-08-07,2813000,2813000,2843000.0,2843000.0,0.0,continuing_claims,,0.0,
1993-08-14,2791000,2791000,2813000.0,2813000.0,0.0,continuing_claims,,0.0,
1993-08-21,2821000,2821000,2791000.0,2791000.0,0.0,continuing_claims,,0.0,
1993-08-28,2788000,2788000,2821000.0,2821000.0,0.0,continuing_claims,,0.0,
1993-09-04,2768000,2768000,2788000.0,2788000.0,0.0,continuing_claims,,0.0,
1993-09-11,2844000,2844000,2768000.0,2768000.0,0.0,continuing_claims,,0.0,
1993-09-18,2856000,2856000,2844000.0,2844000.0,0.0,continuing_claims,,0.0,
1993-09-25,2836000,2836000,2856000.0,2856000.0,0.0,continuing_claims,,0.0,
1993-10-02,2810000,2810000,2836000.0,2836000.0,0.0,continuing_claims,,0.0,
1993-10-09,2799000,2799000,2810000.0,2810000.0,0.0,continuing_claims,,0.0,
1993-10-16,2833000,2833000,2799000.0,2799000.0,0.0,continuing_claims,,0.0,
1993-10-23,2882000,2882000,2833000.0,2833000.0,0.0,continuing_claims,,0.0,
1993-10-30,2801000,2801000,2882000.0,2882000.0,0.0,continuing_claims,,0.0,
1993-11-06,2833000,2833000,2801000.0,2801000.0,0.0,continuing_claims,,0.0,
1993-11-13,2785000,2785000,2833000.0,2833000.0,0.0,continuing_claims,,0.0,
1993-11-20,2801000,2801000,2785000.0,2785000.0,0.0,continuing_claims,,0.0,
1993-11-27,2784000,2784000,2801000.0,2801000.0,0.0,continuing_claims,,0.0,
1993-12-04,2802000,2802000,2784000.0,2784000.0,0.0,continuing_claims,,0.0,
1993-12-11,2747000,2747000,2802000.0,2802000.0,0.0,continuing_claims,,0.0,
1993-12-18,2780000,2780000,2747000.0,2747000.0,0.0,continuing_claims,,0.0,
1993-12-25,2720000,2720000,2780000.0,2780000.0,0.0,continuing_claims,,0.0,
1994-01-01,2633000,2633000,2720000.0,2720000.0,0.0,continuing_claims,,0.0,
1994-01-08,2705000,2705000,2633000.0,2633000.0,0.0,continuing_claims,,0.0,
1994-01-15,2634000,2634000,2705000.0,2705000.0,0.0,continuing_claims,,0.0,
1994-01-22,2814000,2814000,2634000.0,2634000.0,0.0,continuing_claims,,0.0,
1994-01-29,2762000,2762000,2814000.0,2814000.0,0.0,continuing_claims,,0.0,
1994-02-05,2764000,2764000,2762000.0,2762000.0,0.0,continuing_claims,,0.0,
1994-02-12,2861000,2861000,2764000.0,2764000.0,0.0,continuing_claims,,0.0,
1994-02-19,2748000,2748000,2861000.0,2861000.0,0.0,continuing_claims,,0.0,
1994-02-26,2797000,2797000,2748000.0,2748000.0,0.0,continuing_claims,,0.0,
1994-03-05,2779000,2779000,2797000.0,2797000.0,0.0,continuing_claims,,0.0,
1994-03-12,2783000,2783000,2779000.0,2779000.0,0.0,continuing_claims,,0.0,
1994-03-19,2746000,2746000,2783000.0,2783000.0,0.0,continuing_claims,,0.0,
1994-03-26,2710000,2710000,2746000.0,2746000.0,0.0,continuing_claims,,0.0,
1994-04-02,2730000,2730000,2710000.0,2710000.0,0.0,continuing_claims,,0.0,
1994-04-09,2773000,2773000,2730000.0,2730000.0,0.0,continuing_claims,,0.0,
1994-04-16,2716000,2716000,2773000.0,2773000.0,0.0,continuing_claims,,0.0,
1994-04-23,2695000,2695000,2716000.0,2716000.0,0.0,continuing_claims,,0.0,
1994-04-30,2769000,2769000,2695000.0,2695000.0,0.0,continuing_claims,,0.0,
1994-05-07,2726000,2726000,2769000.0,2769000.0,0.0,continuing_claims,,0.0,
1994-05-14,2792000,2792000,2726000.0,2726000.0,0.0,continuing_claims,,0.0,
1994-05-21,2766000,2766000,2792000.0,2792000.0,0.0,continuing_claims,,0.0,
1994-05-28,2727000,2727000,2766000.0,2766000.0,0.0,continuing_claims,,0.0,
1994-06-04,2740000,2740000,2727000.0,2727000.0,0.0,continuing_claims,,0.0,
1994-06-11,2755000,2755000,2740000.0,2740000.0,0.0,continuing_claims,,0.0,
1994-06-18,2698000,2698000,2755000.0,2755000.0,0.0,continuing_claims,,0.0,
1994-06-25,2687000,2687000,2698000.0,2698000.0,0.0,continuing_claims,,0.0,
1994-07-02,2672000,2672000,2687000.0,2687000.0,0.0,continuing_claims,,0.0,
1994-07-09,2670000,2670000,2672000.0,2672000.0,0.0,continuing_claims,,0.0,
1994-07-16,2680000,2680000,2670000.0,2670000.0,0.0,continuing_claims,,0.0,
1994-07-23,2650000,2650000,2680000.0,2680000.0,0.0,continuing_claims,,0.0,
1994-07-30,2626000,2626000,2650000.0,2650000.0,0.0,continuing_claims,,0.0,
1994-08-06,2644000,2644000,2626000.0,2626000.0,0.0,continuing_claims,,0.0,
1994-08-13,2639000,2639000,2644000.0,2644000.0,0.0,continuing_claims,,0.0,
1994-08-20,2659000,2659000,2639000.0,2639000.0,0.0,continuing_claims,,0.0,
1994-08-27,2648000,2648000,2659000.0,2659000.0,0.0,continuing_claims,,0.0,
1994-09-03,2645000,2645000,2648000.0,2648000.0,0.0,continuing_claims,,0.0,
1994-09-10,2633000,2633000,2645000.0,2645000.0,0.0,continuing_claims,,0.0,
1994-09-17,2638000,2638000,2633000.0,2633000.0,0.0,continuing_claims,,0.0,
1994-09-24,2601000,2601000,2638000.0,2638000.0,0.0,continuing_claims,,0.0,
1994-10-01,2597000,2597000,2601000.0,2601000.0,0.0,continuing_claims,,0.0,
1994-10-08,2561000,2561000,2597000.0,2597000.0,0.0,continuing_claims,,0.0,
1994-10-15,2620000,2620000,2561000.0,2561000.0,0.0,continuing_claims,,0.0,
1994-10-22,2556000,2556000,2620000.0,2620000.0,0.0,continuing_claims,,0.0,
1994-10-29,2536000,2536000,2556000.0,2556000.0,0.0,continuing_claims,,0.0,
1994-11-05,2538000,2538000,2536000.0,2536000.0,0.0,continuing_claims,,0.0,
1994-11-12,2528000,2528000,2538000.0,2538000.0,0.0,continuing_claims,,0.0,
1994-11-19,2533000,2533000,2528000.0,2528000.0,0.0,continuing_claims,,0.0,
1994-11-26,2530000,2530000,2533000.0,2533000.0,0.0,continuing_claims,,0.0,
1994-12-03,2513000,2513000,2530000.0,2530000.0,0.0,continuing_claims,,0.0,
1994-12-10,2508000,2508000,2513000.0,2513000.0,0.0,continuing_claims,,0.0,
1994-12-17,2557000,2557000,2508000.0,2508000.0,0.0,continuing_claims,,0.0,
1994-12-24,2567000,2567000,2557000.0,2557000.0,0.0,continuing_claims,,0.0,
1994-12-31,2499000,2499000,2567000.0,2567000.0,0.0,continuing_claims,,0.0,
1995-01-07,2486000,2486000,2499000.0,2499000.0,0.0,continuing_claims,,0.0,
1995-01-14,2559000,2559000,2486000.0,2486000.0,0.0,continuing_claims,,0.0,
1995-01-21,2473000,2473000,2559000.0,2559000.0,0.0,continuing_claims,,0.0,
1995-01-28,2532000,2532000,2473000.0,2473000.0,0.0,continuing_claims,,0.0,
1995-02-04,2501000,2501000,2532000.0,2532000.0,0.0,continuing_claims,,0.0,
1995-02-11,2515000,2515000,2501000.0,2501000.0,0.0,continuing_claims,,0.0,
1995-02-18,2541000,2541000,2515000.0,2515000.0,0.0,continuing_claims,,0.0,
1995-02-25,2533000,2533000,2541000.0,2541000.0,0.0,continuing_claims,,0.0,
1995-03-04,2518000,2518000,2533000.0,2533000.0,0.0,continuing_claims,,0.0,
1995-03-11,2564000,2564000,2518000.0,2518000.0,0.0,continuing_claims,,0.0,
1995-03-18,2513000,2513000,2564000.0,2564000.0,0.0,continuing_claims,,0.0,
1995-03-25,2530000,2530000,2513000.0,2513000.0,0.0,continuing_claims,,0.0,
1995-04-01,2484000,2484000,2530000.0,2530000.0,0.0,continuing_claims,,0.0,
1995-04-08,2500000,2500000,2484000.0,2484000.0,0.0,continuing_claims,,0.0,
1995-04-15,2505000,2505000,2500000.0,2500000.0,0.0,continuing_claims,,0.0,
1995-04-22,2569000,2569000,2505000.0,2505000.0,0.0,continuing_claims,,0.0,
1995-04-29,2539000,2539000,2569000.0,2569000.0,0.0,continuing_claims,,0.0,
1995-05-06,2535000,2535000,2539000.0,2539000.0,0.0,continuing_claims,,0.0,
1995-05-13,2567000,2567000,2535000.0,2535000.0,0.0,continuing_claims,,0.0,
1995-05-20,2616000,2616000,2567000.0,2567000.0,0.0,continuing_claims,,0.0,
1995-05-27,2574000,2574000,2616000.0,2616000.0,0.0,continuing_claims,,0.0,
1995-06-03,2608000,2608000,2574000.0,2574000.0,0.0,continuing_claims,,0.0,
1995-06-10,2614000,2614000,2608000.0,2608000.0,0.0,continuing_claims,,0.0,
1995-06-17,2603000,2603000,2614000.0,2614000.0,0.0,continuing_claims,,0.0,
1995-06-24,2602000,2602000,2603000.0,2603000.0,0.0,continuing_claims,,0.0,
1995-07-01,2596000,2596000,2602000.0,2602000.0,0.0,continuing_claims,,0.0,
1995-07-08,2651000,2651000,2596000.0,2596000.0,0.0,continuing_claims,,0.0,
1995-07-15,2677000,2677000,2651000.0,2651000.0,0.0,continuing_claims,,0.0,
1995-07-22,2605000,2605000,2677000.0,2677000.0,0.0,continuing_claims,,0.0,
1995-07-29,2585000,2585000,2605000.0,2605000.0,0.0,continuing_claims,,0.0,
1995-08-05,2592000,2592000,2585000.0,2585000.0,0.0,continuing_claims,,0.0,
1995-08-12,2612000,2612000,2592000.0,2592000.0,0.0,continuing_claims,,0.0,
1995-08-19,2615000,2615000,2612000.0,2612000.0,0.0,continuing_claims,,0.0,
1995-08-26,2610000,2610000,2615000.0,2615000.0,0.0,continuing_claims,,0.0,
1995-09-02,2613000,2613000,2610000.0,2610000.0,0.0,continuing_claims,,0.0,
1995-09-09,2636000,2636000,2613000.0,2613000.0,0.0,continuing_claims,,0.0,
1995-09-16,2650000,2650000,2636000.0,2636000.0,0.0,continuing_claims,,0.0,
1995-09-23,2626000,2626000,2650000.0,2650000.0,0.0,continuing_claims,,0.0,
1995-09-30,2609000,2609000,2626000.0,2626000.0,0.0,continuing_claims,,0.0,
1995-10-07,2651000,2651000,2609000.0,2609000.0,0.0,continuing_claims,,0.0,
1995-10-14,2688000,2688000,2651000.0,2651000.0,0.0,continuing_claims,,0.0,
1995-10-21,2640000,2640000,2688000.0,2688000.0,0.0,continuing_claims,,0.0,
1995-10-28,2674000,2674000,2640000.0,2640000.0,0.0,continuing_claims,,0.0,
1995-11-04,2649000,2649000,2674000.0,2674000.0,0.0,continuing_claims,,0.0,
1995-11-11,2674000,2674000,2649000.0,2649000.0,0.0,continuing_claims,,0.0,
1995-11-18,2653000,2653000,2674000.0,2674000.0,0.0,continuing_claims,,0.0,
1995-11-25,2712000,2712000,2653000.0,2653000.0,0.0,continuing_claims,,0.0,
1995-12-02,2623000,2623000,2712000.0,2712000.0,0.0,continuing_claims,,0.0,
1995-12-09,2629000,2629000,2623000.0,2623000.0,0.0,continuing_claims,,0.0,
1995-12-16,2631000,2631000,2629000.0,2629000.0,0.0,continuing_claims,,0.0,
1995-12-23,2622000,2622000,2631000.0,2631000.0,0.0,continuing_claims,,0.0,
1995-12-30,2558000,2558000,2622000.0,2622000.0,0.0,continuing_claims,,0.0,
1996-01-06,2549000,2549000,2558000.0,2558000.0,0.0,continuing_claims,,0.0,
1996-01-13,2702000,2702000,2549000.0,2549000.0,0.0,continuing_claims,,0.0,
1996-01-20,2707000,2707000,2702000.0,2702000.0,0.0,continuing_claims,,0.0,
1996-01-27,2637000,2637000,2707000.0,2707000.0,0.0,continuing_claims,,0.0,
